STATION,DATE,PRCP,TMAX,TMIN,YEAR,MONTH,DAY,TEMP
USW00023188,1943-07-12,0.0,22.8,16.1,1943,7,12,19.45
USW00023188,1953-06-04,0.0,19.4,12.8,1953,6,4,16.1
USW00013881,1987-01-03,0.0,8.3,-3.3,1987,1,3,2.5
USW00013881,2021-07-27,3.8,33.9,21.1,2021,7,27,27.5
USW00023188,1985-01-14,0.0,20.6,7.2,1985,1,14,13.9
USW00023188,1954-10-17,0.0,25.6,13.3,1954,10,17,19.45
USW00013881,1974-01-07,7.6,16.7,2.8,1974,1,7,9.75
USW00013960,2022-05-05,16.8,25.6,15.0,2022,5,5,20.3
USW00013881,1947-01-09,0.0,8.3,0.0,1947,1,9,4.15
USW00013960,1985-04-16,0.0,26.7,14.4,1985,4,16,20.55
USW00023188,1957-08-05,0.0,23.9,18.3,1957,8,5,21.1
USW00013960,1951-05-27,0.0,30.0,18.9,1951,5,27,24.45
USW00013881,1975-05-12,8.6,25.0,13.9,1975,5,12,19.45
USW00013881,1956-09-09,0.0,23.9,11.1,1956,9,9,17.5
USW00013881,1947-05-20,0.5,30.6,18.9,1947,5,20,24.75
USW00023188,1963-02-27,0.0,21.7,10.6,1963,2,27,16.15
USW00013960,2016-12-06,0.3,12.2,8.9,2016,12,6,10.55
USW00013881,2025-03-01,0.0,23.3,8.3,2025,3,1,15.8
USW00023188,1997-03-08,0.0,17.8,10.0,1997,3,8,13.9
USW00023188,1950-12-28,0.0,17.8,10.0,1950,12,28,13.9
USW00023188,2019-08-17,0.0,23.3,17.8,2019,8,17,20.55
USW00013881,2019-02-12,15.0,10.0,6.1,2019,2,12,8.05
USW00023188,1959-10-23,0.0,26.1,15.0,1959,10,23,20.55
USW00013881,1945-11-15,0.0,13.3,1.1,1945,11,15,7.2
USW00013881,1969-05-29,0.0,31.7,15.0,1969,5,29,23.35
USW00013881,1986-03-21,0.0,6.1,-0.6,1986,3,21,2.75
USW00013881,1957-12-20,10.4,16.7,8.9,1957,12,20,12.8
USW00013960,1996-12-20,0.0,8.3,-5.0,1996,12,20,1.65
USW00013960,2003-11-06,0.0,10.6,7.8,2003,11,6,9.2
USW00013881,1952-01-07,0.0,10.0,-5.0,1952,1,7,2.5
USW00023188,1958-06-04,0.0,22.2,15.0,1958,6,4,18.6
USW00023188,1965-03-08,0.0,18.3,9.4,1965,3,8,13.85
USW00023188,2018-03-26,0.0,17.8,11.7,2018,3,26,14.75
USW00023188,1942-01-04,0.0,16.7,5.6,1942,1,4,11.15
USW00023188,2008-10-14,0.0,27.2,15.6,2008,10,14,21.4
USW00013881,1997-11-15,0.0,13.3,0.6,1997,11,15,6.95
USW00013960,2002-07-31,0.0,37.2,25.0,2002,7,31,31.1
USW00013881,2018-12-25,0.0,12.2,-4.3,2018,12,25,3.95
USW00013881,1964-08-26,0.0,30.6,19.4,1964,8,26,25.0
USW00013881,1964-09-10,0.0,31.1,23.3,1964,9,10,27.2
USW00023188,1983-03-31,0.0,21.1,15.6,1983,3,31,18.35
USW00013881,1950-07-08,0.0,23.9,17.2,1950,7,8,20.55
USW00013881,1986-08-14,0.0,27.8,20.6,1986,8,14,24.2
USW00013881,1997-06-18,1.0,29.4,21.7,1997,6,18,25.55
USW00013960,1981-02-13,0.0,9.4,-1.1,1981,2,13,4.15
USW00023188,1946-10-04,0.3,23.3,13.3,1946,10,4,18.3
USW00013881,2005-03-09,0.0,8.9,-3.9,2005,3,9,2.5
USW00023188,1969-04-07,0.0,18.3,9.4,1969,4,7,13.85
USW00023188,2006-03-06,0.0,18.9,11.7,2006,3,6,15.3
USW00013881,1970-03-21,17.0,10.0,6.1,1970,3,21,8.05
USW00013960,2013-05-08,0.0,31.1,18.9,2013,5,8,25.0
USW00023188,1961-10-16,0.0,32.8,19.4,1961,10,16,26.1
USW00013960,2000-12-02,0.0,7.2,1.1,2000,12,2,4.15
USW00013960,1953-11-30,0.0,16.1,10.6,1953,11,30,13.35
USW00023188,1953-08-23,0.0,25.0,17.2,1953,8,23,21.1
USW00023188,1973-08-27,0.0,23.3,17.8,1973,8,27,20.55
USW00023188,1967-02-28,0.0,26.7,10.0,1967,2,28,18.35
USW00013960,1994-05-05,0.0,26.7,13.3,1994,5,5,20.0
USW00013881,1975-03-13,58.7,18.9,11.7,1975,3,13,15.3
USW00023188,2012-11-27,0.0,18.9,11.1,2012,11,27,15.0
USW00013960,1940-12-27,0.3,11.7,3.3,1940,12,27,7.5
USW00013960,2014-11-16,1.3,5.0,-1.6,2014,11,16,1.7
USW00023188,1980-02-13,14.7,19.4,15.6,1980,2,13,17.5
USW00023188,2009-12-01,0.0,17.2,9.4,2009,12,1,13.3
USW00023188,2005-04-26,0.0,18.9,13.3,2005,4,26,16.1
USW00013881,2018-12-22,0.0,12.8,-0.5,2018,12,22,6.15
USW00013960,1972-12-08,1.3,5.6,1.7,1972,12,8,3.65
USW00013960,1952-11-16,0.0,29.4,20.6,1952,11,16,25.0
USW00023188,1974-05-13,0.0,19.4,15.0,1974,5,13,17.2
USW00012919,1916-06-04,0.0,32.2,24.4,1916,6,4,28.3
USW00013881,1978-09-03,21.1,29.4,21.7,1978,9,3,25.55
USW00013960,1962-08-02,30.7,28.9,22.2,1962,8,2,25.55
USW00023188,1963-12-28,0.0,26.1,7.8,1963,12,28,16.95
USW00023188,1970-09-19,0.0,24.4,13.9,1970,9,19,19.15
USW00023188,1943-08-16,0.0,25.6,19.4,1943,8,16,22.5
USW00023188,2012-06-26,0.0,24.4,15.6,2012,6,26,20.0
USW00012919,1909-07-24,0.0,33.9,25.0,1909,7,24,29.45
USW00013881,2005-10-16,0.0,22.8,10.0,2005,10,16,16.4
USW00013881,1993-05-10,0.0,30.0,17.2,1993,5,10,23.6
USW00023188,2013-04-20,0.0,25.0,12.8,2013,4,20,18.9
USW00012919,1917-11-20,0.0,24.4,5.0,1917,11,20,14.7
USW00013881,2010-12-26,2.8,0.6,-3.9,2010,12,26,-1.65
USW00023188,1996-04-28,0.0,21.1,16.7,1996,4,28,18.9
USW00023188,2020-04-18,0.8,20.0,15.0,2020,4,18,17.5
USW00023188,1944-07-27,0.0,23.3,17.2,1944,7,27,20.25
USW00013960,1940-02-24,0.0,14.4,0.0,1940,2,24,7.2
USW00012919,1900-10-20,0.0,31.1,21.1,1900,10,20,26.1
USW00013960,1993-10-10,0.0,18.9,8.9,1993,10,10,13.9
USW00023188,2000-05-20,0.0,21.1,15.0,2000,5,20,18.05
USW00023188,1951-07-11,0.0,22.2,16.1,1951,7,11,19.15
USW00013960,2000-02-08,0.0,20.0,5.6,2000,2,8,12.8
USW00013960,1974-10-30,15.7,26.7,21.7,1974,10,30,24.2
USW00013960,1956-08-03,0.0,38.3,25.6,1956,8,3,31.95
USW00013960,2015-12-28,15.2,4.4,0.6,2015,12,28,2.5
USW00013881,1981-01-21,5.1,6.1,1.7,1981,1,21,3.9
USW00013881,1967-09-28,11.2,25.0,13.9,1967,9,28,19.45
USW00012919,1903-04-05,0.0,23.9,14.4,1903,4,5,19.15
USW00013881,1983-03-25,0.0,11.7,-3.3,1983,3,25,4.2
USW00023188,1943-05-12,0.0,25.6,13.9,1943,5,12,19.75
USW00013960,1971-12-15,0.0,20.6,7.8,1971,12,15,14.2
USW00013881,2000-09-09,0.0,28.9,16.1,2000,9,9,22.5
USW00023188,2018-01-11,0.0,20.0,10.6,2018,1,11,15.3
USW00013881,2002-06-28,0.0,30.6,21.7,2002,6,28,26.15
USW00023188,1959-03-26,0.0,21.1,10.0,1959,3,26,15.55
USW00013881,1968-06-22,0.0,30.0,18.3,1968,6,22,24.15
USW00013960,1986-10-10,0.0,25.0,17.2,1986,10,10,21.1
USW00013960,1984-05-24,0.0,33.9,18.9,1984,5,24,26.4
USW00013960,1985-01-28,0.0,11.1,0.0,1985,1,28,5.55
USW00012919,1921-12-02,0.0,31.1,13.3,1921,12,2,22.2
USW00013960,2025-06-22,0.0,34.4,25.0,2025,6,22,29.7
USW00023188,1940-04-10,0.0,20.6,14.4,1940,4,10,17.5
USW00023188,1954-01-24,8.9,15.0,12.8,1954,1,24,13.9
USW00013881,1991-05-13,0.0,29.4,18.9,1991,5,13,24.15
USW00023188,1995-08-13,0.0,28.3,18.3,1995,8,13,23.3
USW00013960,1943-11-28,0.0,17.2,1.7,1943,11,28,9.45
USW00013881,1984-02-02,0.0,13.9,-3.9,1984,2,2,5.0
USW00023188,2001-08-14,0.0,25.6,20.0,2001,8,14,22.8
USW00013881,1967-02-11,3.0,10.0,0.0,1967,2,11,5.0
USW00013881,2024-04-25,0.0,25.0,9.4,2024,4,25,17.2
USW00013960,1962-07-16,0.0,28.9,23.9,1962,7,16,26.4
USW00013960,1966-05-08,0.0,28.9,17.2,1966,5,8,23.05
USW00023188,1952-11-06,0.0,25.0,12.8,1952,11,6,18.9
USW00023188,1977-01-19,0.0,23.3,13.3,1977,1,19,18.3
USW00023188,1959-07-04,0.0,26.7,19.4,1959,7,4,23.05
USW00012919,1914-02-14,0.0,13.9,9.4,1914,2,14,11.65
USW00013960,1945-11-25,0.0,22.8,6.7,1945,11,25,14.75
USW00023188,1959-12-12,0.0,21.7,9.4,1959,12,12,15.55
USW00013960,1962-01-06,0.0,7.8,-5.0,1962,1,6,1.4
USW00013881,1970-12-07,0.0,7.2,-5.0,1970,12,7,1.1
USW00013960,2008-04-21,0.0,30.0,20.6,2008,4,21,25.3
USW00013881,1991-07-25,0.0,33.9,22.2,1991,7,25,28.05
USW00013881,2004-04-23,0.0,30.0,13.3,2004,4,23,21.65
USW00013960,1940-10-01,0.0,27.8,13.3,1940,10,1,20.55
USW00013960,1941-08-09,0.0,34.4,23.3,1941,8,9,28.85
USW00013960,2010-07-01,0.0,31.7,24.4,2010,7,1,28.05
USW00013960,1957-04-16,0.0,20.6,14.4,1957,4,16,17.5
USW00013960,1989-10-13,0.0,31.1,18.3,1989,10,13,24.7
USW00023188,1953-03-19,0.0,17.8,11.7,1953,3,19,14.75
USW00023188,1976-07-08,0.0,25.0,19.4,1976,7,8,22.2
USW00013960,2023-08-18,0.0,43.3,28.3,2023,8,18,35.8
USW00013960,1979-01-07,0.0,-1.7,-5.0,1979,1,7,-3.35
USW00023188,1940-02-14,5.1,16.7,7.8,1940,2,14,12.25
USW00023188,1964-06-19,0.0,20.0,15.0,1964,6,19,17.5
USW00013960,1983-08-22,0.0,36.1,26.1,1983,8,22,31.1
USW00012919,1914-04-16,0.0,27.8,18.3,1914,4,16,23.05
USW00013881,2012-07-22,0.0,33.9,22.2,2012,7,22,28.05
USW00013960,1941-09-19,0.0,34.4,21.1,1941,9,19,27.75
USW00013960,1963-06-17,0.0,27.2,20.0,1963,6,17,23.6
USW00013881,1977-10-18,0.0,20.6,1.7,1977,10,18,11.15
USW00013881,1989-05-18,0.0,30.0,14.4,1989,5,18,22.2
USW00023188,1988-08-25,0.0,28.9,20.6,1988,8,25,24.75
USW00023188,1953-07-06,0.0,21.1,16.1,1953,7,6,18.6
USW00013881,1983-10-03,0.0,30.6,11.1,1983,10,3,20.85
USW00013960,2021-01-13,0.0,17.8,1.1,2021,1,13,9.45
USW00012919,1917-12-25,0.0,27.8,13.3,1917,12,25,20.55
USW00013881,1993-01-19,0.5,7.2,2.2,1993,1,19,4.7
USW00013960,1946-04-17,0.0,23.3,7.8,1946,4,17,15.55
USW00023188,1949-04-28,0.0,20.6,13.9,1949,4,28,17.25
USW00013960,1990-12-25,0.0,7.2,-2.8,1990,12,25,2.2
USW00013960,2021-06-02,0.0,28.3,16.1,2021,6,2,22.2
USW00012919,1903-03-20,1.3,22.2,9.4,1903,3,20,15.8
USW00013881,1995-03-20,0.0,21.7,6.7,1995,3,20,14.2
USW00023188,1978-10-27,0.0,22.8,16.7,1978,10,27,19.75
USW00023188,1954-10-11,0.0,20.0,13.9,1954,10,11,16.95
USW00013960,1940-07-24,0.0,36.1,25.6,1940,7,24,30.85
USW00013881,2020-02-06,80.3,20.6,15.6,2020,2,6,18.1
USW00013960,2006-09-12,0.0,31.7,21.1,2006,9,12,26.4
USW00013881,1982-11-28,7.6,7.8,5.6,1982,11,28,6.7
USW00013881,1949-11-12,0.0,25.6,6.7,1949,11,12,16.15
USW00013960,1953-06-14,0.0,40.6,25.6,1953,6,14,33.1
USW00013881,1966-02-25,0.0,11.7,0.6,1966,2,25,6.15
USW00013960,1973-03-15,0.0,18.9,11.1,1973,3,15,15.0
USW00013960,1963-04-18,0.0,30.6,21.7,1963,4,18,26.15
USW00013881,1960-01-09,0.0,17.2,-1.1,1960,1,9,8.05
USW00013960,1973-05-20,0.0,30.6,21.1,1973,5,20,25.85
USW00023188,1953-06-21,0.0,22.8,15.6,1953,6,21,19.2
USW00013881,1968-04-10,6.1,16.1,8.3,1968,4,10,12.2
USW00013881,1962-03-15,0.0,11.1,4.4,1962,3,15,7.75
USW00023188,2013-09-03,0.0,28.9,21.1,2013,9,3,25.0
USW00023188,1979-06-03,0.0,20.0,17.8,1979,6,3,18.9
USW00013960,1974-02-25,0.0,11.7,-3.3,1974,2,25,4.2
USW00013881,1995-01-28,15.5,7.8,2.8,1995,1,28,5.3
USW00013960,1971-02-19,0.0,23.3,12.8,1971,2,19,18.05
USW00013881,1976-04-08,0.0,21.7,7.8,1976,4,8,14.75
USW00023188,2004-01-22,0.0,20.0,8.3,2004,1,22,14.15
USW00023188,2007-09-12,0.0,25.6,18.9,2007,9,12,22.25
USW00023188,2025-01-27,3.8,15.6,8.3,2025,1,27,11.95
USW00013881,1956-09-20,0.0,27.8,13.9,1956,9,20,20.85
USW00013960,1953-08-02,0.0,36.7,23.3,1953,8,2,30.0
USW00013881,1945-10-02,1.0,25.6,15.6,1945,10,2,20.6
USW00023188,1962-12-11,0.0,16.7,10.6,1962,12,11,13.65
USW00013960,1980-02-03,0.0,15.6,-0.6,1980,2,3,7.5
USW00013881,1977-03-14,0.0,23.3,5.6,1977,3,14,14.45
USW00013960,2018-09-14,5.1,30.0,22.8,2018,9,14,26.4
USW00013960,2004-10-20,0.0,32.2,15.0,2004,10,20,23.6
USW00013881,1977-01-11,0.0,0.0,-11.1,1977,1,11,-5.55
USW00013960,1947-02-18,0.0,20.6,5.0,1947,2,18,12.8
USW00013881,1995-04-28,0.0,23.9,11.7,1995,4,28,17.8
USW00023188,2021-07-28,0.0,26.1,20.6,2021,7,28,23.35
USW00023188,1945-12-03,0.0,23.3,7.8,1945,12,3,15.55
USW00023188,1957-01-08,5.3,15.6,12.8,1957,1,8,14.2
USW00013960,1965-08-27,0.0,37.2,26.1,1965,8,27,31.65
USW00013960,1960-12-15,0.0,8.3,1.1,1960,12,15,4.7
USW00023188,1980-01-20,0.0,18.9,8.3,1980,1,20,13.6
USW00023188,1966-09-22,0.0,26.7,18.9,1966,9,22,22.8
USW00013960,1968-12-09,0.0,13.9,2.2,1968,12,9,8.05
USW00023188,1999-02-16,0.0,16.7,11.7,1999,2,16,14.2
USW00023188,1995-02-19,0.0,32.2,10.6,1995,2,19,21.4
USW00013960,2010-03-10,4.1,23.9,10.6,2010,3,10,17.25
USW00023188,2025-10-17,0.0,23.3,11.7,2025,10,17,17.5
USW00023188,2025-02-23,0.0,23.9,9.4,2025,2,23,16.65
USW00013881,1945-05-16,4.1,28.9,16.7,1945,5,16,22.8
USW00013960,1983-11-07,0.0,17.2,13.3,1983,11,7,15.25
USW00023188,2001-02-06,0.0,15.0,11.7,2001,2,6,13.35
USW00013960,1997-05-23,2.8,27.8,21.1,1997,5,23,24.45
USW00023188,1978-07-03,0.0,25.0,17.8,1978,7,3,21.4
USW00012919,1908-12-04,0.0,19.4,12.8,1908,12,4,16.1
USW00013960,2015-01-31,11.4,12.2,8.3,2015,1,31,10.25
USW00013960,1942-03-29,0.0,24.4,7.8,1942,3,29,16.1
USW00023188,1943-04-23,0.0,22.8,13.3,1943,4,23,18.05
USW00023188,1997-10-04,0.0,23.9,21.1,1997,10,4,22.5
USW00013960,1977-09-11,0.0,35.0,22.8,1977,9,11,28.9
USW00013881,1980-01-16,0.0,15.0,5.6,1980,1,16,10.3
USW00023188,1958-09-19,0.0,26.7,15.6,1958,9,19,21.15
USW00013881,1972-05-04,0.0,23.9,10.6,1972,5,4,17.25
USW00013881,1995-06-09,0.5,33.3,20.0,1995,6,9,26.65
USW00013960,2025-05-02,14.7,21.7,16.1,2025,5,2,18.9
USW00013960,2021-04-02,0.0,20.6,8.3,2021,4,2,14.45
USW00013881,1979-01-27,1.5,6.1,-3.9,1979,1,27,1.1
USW00012919,1908-03-17,0.0,29.4,21.1,1908,3,17,25.25
USW00023188,1951-04-24,0.5,21.1,13.3,1951,4,24,17.2
USW00013881,1948-07-02,0.0,31.1,17.2,1948,7,2,24.15
USW00013881,2000-10-21,0.0,25.0,9.4,2000,10,21,17.2
USW00013960,1986-02-24,0.0,21.1,8.3,1986,2,24,14.7
USW00023188,1969-03-29,0.0,20.6,12.2,1969,3,29,16.4
USW00023188,1998-01-08,0.0,17.8,10.6,1998,1,8,14.2
USW00013960,1951-07-24,0.0,36.7,26.1,1951,7,24,31.4
USW00012919,1918-01-25,0.0,27.8,10.6,1918,1,25,19.2
USW00013960,2002-09-02,0.0,36.7,24.4,2002,9,2,30.55
USW00023188,1956-05-06,0.0,20.6,15.0,1956,5,6,17.8
USW00013960,1982-03-23,0.0,19.4,11.1,1982,3,23,15.25
USW00013881,1947-12-30,0.0,17.8,0.0,1947,12,30,8.9
USW00012919,1916-03-26,0.0,30.6,7.8,1916,3,26,19.2
USW00013881,1961-05-22,1.5,22.2,8.9,1961,5,22,15.55
USW00023188,2016-09-15,0.0,23.9,16.1,2016,9,15,20.0
USW00013881,1966-10-01,4.3,22.8,6.7,1966,10,1,14.75
USW00013960,2012-05-14,0.0,29.4,16.7,2012,5,14,23.05
USW00013881,1993-03-28,2.3,18.3,8.9,1993,3,28,13.6
USW00023188,2004-01-19,0.0,16.7,12.2,2004,1,19,14.45
USW00013881,1975-08-21,0.0,31.1,21.1,1975,8,21,26.1
USW00012919,1913-11-16,0.0,28.9,18.3,1913,11,16,23.6
USW00023188,1997-01-01,0.0,21.7,13.3,1997,1,1,17.5
USW00023188,1949-09-22,0.0,26.7,16.7,1949,9,22,21.7
USW00013960,1998-09-26,0.0,32.8,23.3,1998,9,26,28.05
USW00023188,1958-02-21,0.0,23.9,11.1,1958,2,21,17.5
USW00013960,1958-06-12,0.0,35.6,25.0,1958,6,12,30.3
USW00012919,1906-02-08,0.0,13.9,0.0,1906,2,8,6.95
USW00013960,2005-07-18,0.0,35.0,25.6,2005,7,18,30.3
USW00013960,1942-07-24,0.0,35.6,18.9,1942,7,24,27.25
USW00013960,1952-06-22,0.0,36.7,25.6,1952,6,22,31.15
USW00023188,1968-12-15,0.0,19.4,10.0,1968,12,15,14.7
USW00013881,1989-12-05,0.0,16.1,1.1,1989,12,5,8.6
USW00023188,2011-12-02,0.0,17.8,11.7,2011,12,2,14.75
USW00013881,2023-08-22,0.0,34.4,23.3,2023,8,22,28.85
USW00013881,2010-09-22,0.0,33.9,21.1,2010,9,22,27.5
USW00013881,1966-08-25,0.0,27.8,18.9,1966,8,25,23.35
USW00012919,1905-07-31,0.0,35.6,25.0,1905,7,31,30.3
USW00013960,1945-12-04,0.0,11.7,-3.3,1945,12,4,4.2
USW00023188,1996-03-15,0.0,18.9,11.7,1996,3,15,15.3
USW00023188,2010-01-01,0.0,20.6,8.3,2010,1,1,14.45
USW00012919,1917-09-22,0.0,27.2,20.0,1917,9,22,23.6
USW00013881,1982-08-28,0.0,29.4,21.1,1982,8,28,25.25
USW00013881,1982-04-24,0.0,22.8,3.3,1982,4,24,13.05
USW00023188,1953-06-01,0.0,18.9,13.3,1953,6,1,16.1
USW00012919,1903-12-03,0.0,26.7,14.4,1903,12,3,20.55
USW00013881,1950-11-23,0.0,17.2,-0.6,1950,11,23,8.3
USW00013960,1976-01-25,0.0,16.1,4.4,1976,1,25,10.25
USW00013960,2007-12-31,0.0,15.0,2.8,2007,12,31,8.9
USW00012919,1922-02-10,0.0,27.8,15.6,1922,2,10,21.7
USW00023188,2013-04-06,0.0,19.4,15.0,2013,4,6,17.2
USW00013960,2009-09-05,0.0,32.8,22.2,2009,9,5,27.5
USW00013881,1979-04-10,0.0,17.2,2.8,1979,4,10,10.0
USW00013881,1985-08-05,0.0,28.3,14.4,1985,8,5,21.35
USW00013881,2020-07-17,3.0,35.6,22.2,2020,7,17,28.9
USW00012919,1916-09-23,0.0,31.7,20.6,1916,9,23,26.15
USW00023188,1985-01-16,0.0,18.9,10.0,1985,1,16,14.45
USW00023188,1993-12-06,0.0,17.8,10.6,1993,12,6,14.2
USW00013881,1948-10-12,0.0,23.3,12.2,1948,10,12,17.75
USW00013881,1951-08-06,0.0,29.4,18.3,1951,8,6,23.85
USW00013960,1998-06-28,0.0,37.2,26.1,1998,6,28,31.65
USW00023188,1982-05-18,0.0,19.4,16.1,1982,5,18,17.75
USW00013881,1966-08-08,0.0,31.1,20.0,1966,8,8,25.55
USW00013960,2009-02-05,0.0,21.1,3.3,2009,2,5,12.2
USW00023188,1957-06-04,0.0,25.6,15.0,1957,6,4,20.3
USW00013881,1994-10-24,0.0,22.8,12.2,1994,10,24,17.5
USW00013960,1966-03-03,3.8,18.9,10.6,1966,3,3,14.75
USW00013960,1988-03-25,0.0,26.7,12.2,1988,3,25,19.45
USW00012919,1905-08-23,0.0,35.6,25.0,1905,8,23,30.3
USW00023188,2002-06-24,0.0,19.4,15.6,2002,6,24,17.5
USW00013960,2016-03-24,0.0,17.2,7.2,2016,3,24,12.2
USW00023188,2021-01-13,0.0,22.2,7.8,2021,1,13,15.0
USW00013881,1998-12-19,0.8,14.4,2.8,1998,12,19,8.6
USW00023188,1995-03-08,0.0,21.7,12.2,1995,3,8,16.95
USW00013881,1948-10-02,0.0,25.0,16.1,1948,10,2,20.55
USW00023188,1961-10-10,0.0,22.2,10.6,1961,10,10,16.4
USW00013881,2000-02-16,0.0,22.2,3.3,2000,2,16,12.75
USW00013960,2014-10-12,0.0,23.9,12.2,2014,10,12,18.05
USW00012919,1901-10-21,0.0,30.0,15.0,1901,10,21,22.5
USW00013960,1962-12-31,0.0,15.0,1.7,1962,12,31,8.35
USW00013881,2017-12-03,0.0,20.0,3.9,2017,12,3,11.95
USW00023188,1967-12-13,0.3,14.4,3.3,1967,12,13,8.85
USW00013960,1978-08-20,0.0,38.3,23.3,1978,8,20,30.8
USW00023188,2006-07-21,0.0,27.8,22.8,2006,7,21,25.3
USW00023188,1994-10-07,0.0,23.9,13.9,1994,10,7,18.9
USW00013960,1980-06-13,0.0,34.4,21.1,1980,6,13,27.75
USW00013881,2014-07-21,33.0,25.0,21.1,2014,7,21,23.05
USW00013881,2021-01-23,0.0,11.1,-2.7,2021,1,23,4.2
USW00013881,1994-06-06,7.9,29.4,20.6,1994,6,6,25.0
USW00013881,2007-03-17,0.0,10.0,-0.6,2007,3,17,4.7
USW00023188,1996-09-13,0.0,22.8,19.4,1996,9,13,21.1
USW00023188,2020-05-28,0.0,22.8,18.3,2020,5,28,20.55
USW00023188,1977-09-17,0.0,24.4,17.2,1977,9,17,20.8
USW00013881,1951-05-18,0.0,29.4,15.0,1951,5,18,22.2
USW00013960,1985-12-07,0.0,20.6,7.8,1985,12,7,14.2
USW00012919,1911-08-05,0.0,33.3,25.6,1911,8,5,29.45
USW00013960,1985-01-24,0.0,16.1,3.9,1985,1,24,10.0
USW00023188,1944-10-22,0.0,21.1,16.7,1944,10,22,18.9
USW00023188,1946-02-26,0.0,18.9,10.0,1946,2,26,14.45
USW00013881,1988-05-31,0.0,34.4,17.2,1988,5,31,25.8
USW00013960,2007-01-18,0.8,4.4,-0.6,2007,1,18,1.9
USW00013881,1987-07-23,0.0,38.3,23.9,1987,7,23,31.1
USW00013960,1984-06-22,0.0,37.2,25.0,1984,6,22,31.1
USW00023188,2017-05-22,0.0,22.2,16.1,2017,5,22,19.15
USW00013881,1997-01-05,6.9,20.6,11.1,1997,1,5,15.85
USW00013881,2006-12-18,0.0,23.3,2.8,2006,12,18,13.05
USW00013881,1963-08-11,0.0,32.8,17.8,1963,8,11,25.3
USW00013960,1993-01-28,4.6,11.7,7.8,1993,1,28,9.75
USW00023188,2004-01-25,3.8,15.6,11.1,2004,1,25,13.35
USW00013881,1948-12-21,0.0,15.0,-1.7,1948,12,21,6.65
USW00023188,1962-03-17,0.0,17.2,7.8,1962,3,17,12.5
USW00013960,1949-07-24,0.0,34.4,23.9,1949,7,24,29.15
USW00013960,1991-05-26,0.0,33.9,22.8,1991,5,26,28.35
USW00013881,2010-04-05,0.0,30.6,12.2,2010,4,5,21.4
USW00023188,1942-01-13,0.0,18.9,8.9,1942,1,13,13.9
USW00023188,2020-05-24,0.0,22.2,16.1,2020,5,24,19.15
USW00013881,2000-10-17,0.0,27.2,10.0,2000,10,17,18.6
USW00012919,1910-03-20,0.0,23.3,15.6,1910,3,20,19.45
USW00013881,1947-07-21,6.9,29.4,18.9,1947,7,21,24.15
USW00023188,1972-06-06,0.3,20.6,17.2,1972,6,6,18.9
USW00013881,1983-07-27,0.0,31.7,17.8,1983,7,27,24.75
USW00023188,1981-11-20,0.0,23.9,10.0,1981,11,20,16.95
USW00023188,1948-09-30,0.0,21.7,13.3,1948,9,30,17.5
USW00013960,1989-10-11,0.0,35.0,16.7,1989,10,11,25.85
USW00013881,1954-01-15,21.3,5.6,0.0,1954,1,15,2.8
USW00013881,1953-03-05,0.0,17.2,-1.1,1953,3,5,8.05
USW00023188,1959-08-17,0.0,25.0,20.6,1959,8,17,22.8
USW00013881,2013-09-08,0.0,31.7,16.1,2013,9,8,23.9
USW00013881,2009-03-08,0.0,25.0,12.2,2009,3,8,18.6
USW00013960,1996-12-17,0.0,5.0,-3.3,1996,12,17,0.85
USW00023188,2012-11-21,0.0,18.3,12.2,2012,11,21,15.25
USW00013881,1948-09-28,22.1,18.3,12.8,1948,9,28,15.55
USW00012919,1909-03-17,0.0,25.6,7.8,1909,3,17,16.7
USW00023188,1948-01-01,0.0,16.1,4.4,1948,1,1,10.25
USW00013960,2008-12-30,0.0,21.7,2.8,2008,12,30,12.25
USW00013960,1991-06-29,0.0,33.3,22.8,1991,6,29,28.05
USW00013960,1947-02-06,0.0,20.0,3.3,1947,2,6,11.65
USW00023188,1960-05-13,0.0,20.6,15.6,1960,5,13,18.1
USW00013881,1948-10-29,0.0,23.9,6.1,1948,10,29,15.0
USW00013881,1958-04-01,0.0,18.9,5.6,1958,4,1,12.25
USW00012919,1912-11-21,15.2,21.1,16.7,1912,11,21,18.9
USW00013960,2012-04-04,0.0,23.9,14.4,2012,4,4,19.15
USW00013960,2012-09-14,0.8,22.8,18.3,2012,9,14,20.55
USW00013960,2003-09-28,0.0,27.2,15.6,2003,9,28,21.4
USW00023188,2017-12-06,0.0,21.7,9.4,2017,12,6,15.55
USW00013881,1996-02-25,0.0,22.8,2.8,1996,2,25,12.8
USW00013881,1954-06-04,0.0,26.1,15.0,1954,6,4,20.55
USW00013960,1970-03-25,0.0,20.0,7.2,1970,3,25,13.6
USW00023188,1961-09-04,0.0,35.0,17.2,1961,9,4,26.1
USW00013881,1976-06-21,0.3,26.7,20.0,1976,6,21,23.35
USW00013960,2025-03-11,0.0,27.2,10.0,2025,3,11,18.6
USW00023188,1949-04-07,0.0,20.0,12.8,1949,4,7,16.4
USW00012919,1902-11-30,0.0,23.3,11.7,1902,11,30,17.5
USW00023188,2022-07-07,0.0,21.7,18.3,2022,7,7,20.0
USW00013960,1941-01-25,1.5,18.3,5.0,1941,1,25,11.65
USW00023188,1994-09-24,0.0,24.4,19.4,1994,9,24,21.9
USW00013881,1975-06-01,6.4,27.8,19.4,1975,6,1,23.6
